"S7_ID","C7DESMTH","C7R4MSCL","C6R4MSCL","P6EXPECT","GENDER","RACE","WKSESL","WKPOV_R","WKMOMED","P7HFAMIL","S7PUPRI","R7REGION","R7URBAN"
"D510",0,127.81,65.33,"4y college",1,"HISPANIC",-0.83,"AT OR ABOVE POVERTY THRESHOLD","less than high school","one parent","PUBLIC","WEST","LARGE AND MID-SIZE SUBURB AND LARGE TOWN"
"D510",0,130.62,104.38,"4y college",0,"HISPANIC",-1.12,"BELOW POVERTY THRESHOLD","less than high school","two parents","PUBLIC","WEST","LARGE AND MID-SIZE SUBURB AND LARGE TOWN"
"D510",1,115.68,74.18,"less than",1,"HISPANIC",-1.35,"BELOW POVERTY THRESHOLD","less than high school","two parents","PUBLIC","WEST","LARGE AND MID-SIZE SUBURB AND LARGE TOWN"
"D510",1,152.03,134.83,"4y college",1,"HISPANIC",-1.22,"BELOW POVERTY THRESHOLD","less than high school","two parents","PUBLIC","WEST","LARGE AND MID-SIZE SUBURB AND LARGE TOWN"
"D510",1,134.19,106.18,"less than",0,"HISPANIC",-0.97,"AT OR ABOVE POVERTY THRESHOLD","less than high school","two parents","PUBLIC","WEST","LARGE AND MID-SIZE SUBURB AND LARGE TOWN"
"C888",1,153.22,134.81,"more than",1,"WHITE",1.19,"AT OR ABOVE POVERTY THRESHOLD","Bachelor's degree or higher","two parents","PUBLIC","NORTHEAST","LARGE AND MID-SIZE SUBURB AND LARGE TOWN"
"C888",1,161.38,113.4,"more than",0,"WHITE",0.79,"AT OR ABOVE POVERTY THRESHOLD","Bachelor's degree or higher","two parents","PUBLIC","NORTHEAST","LARGE AND MID-SIZE SUBURB AND LARGE TOWN"
"C888",1,167.73,132.69,"more than",0,"WHITE",1.03,"AT OR ABOVE POVERTY THRESHOLD","Bachelor's degree or higher","two parents","PUBLIC","NORTHEAST","LARGE AND MID-SIZE SUBURB AND LARGE TOWN"
"A034",0,159.33,114.62,"4y college",0,"WHITE",0.03,"AT OR ABOVE POVERTY THRESHOLD","some college or voca program","two parents","PUBLIC","MIDWEST","SMALL TOWN AND RURAL"
"A034",1,165.35,142.08,"more than",0,"WHITE",1.35,"AT OR ABOVE POVERTY THRESHOLD","Bachelor's degree or higher","two parents","PUBLIC","MIDWEST","SMALL TOWN AND RURAL"
"A034",0,147.22,116.72,"4y college",1,"WHITE",-0.19,"AT OR ABOVE POVERTY THRESHOLD","some college or voca program","two parents","PUBLIC","MIDWEST","SMALL TOWN AND RURAL"
"D749",1,165.17,152.77,"more than",0,"WHITE",1.44,"AT OR ABOVE POVERTY THRESHOLD","Bachelor's degree or higher","one parent","PUBLIC","NORTHEAST","LARGE AND MID-SIZE SUBURB AND LARGE TOWN"
"D749",1,146.84,160.09,"more than",0,"WHITE",0.94,"AT OR ABOVE POVERTY THRESHOLD","Bachelor's degree or higher","two parents","PUBLIC","NORTHEAST","LARGE AND MID-SIZE SUBURB AND LARGE TOWN"
"D749",1,164.59,152.5,"4y college",1,"WHITE",1.05,"AT OR ABOVE POVERTY THRESHOLD","some college or voca program","one parent","PUBLIC","NORTHEAST","LARGE AND MID-SIZE SUBURB AND LARGE TOWN"
"D749",0,163.34,141.76,"4y college",1,"WHITE",0.47,"AT OR ABOVE POVERTY THRESHOLD","some college or voca program","two parents","PUBLIC","NORTHEAST","LARGE AND MID-SIZE SUBURB AND LARGE TOWN"
"D749",1,163.21,152.01,"4y college",0,"WHITE",1.22,"AT OR ABOVE POVERTY THRESHOLD","Bachelor's degree or higher","two parents","PUBLIC","NORTHEAST","LARGE AND MID-SIZE SUBURB AND LARGE TOWN"
"D749",1,166.57,149.26,"4y college",0,"WHITE",1.5,"AT OR ABOVE POVERTY THRESHOLD","Bachelor's degree or higher","two parents","PUBLIC","NORTHEAST","LARGE AND MID-SIZE SUBURB AND LARGE TOWN"
"D749",0,128.74,111.66,"4y college",0,"WHITE",1.85,"AT OR ABOVE POVERTY THRESHOLD","Bachelor's degree or higher","one parent","PUBLIC","NORTHEAST","LARGE AND MID-SIZE SUBURB AND LARGE TOWN"
"D749",1,161.38,153.65,"more than",0,"WHITE",0.02,"BELOW POVERTY THRESHOLD","Bachelor's degree or higher","two parents","PUBLIC","NORTHEAST","LARGE AND MID-SIZE SUBURB AND LARGE TOWN"
"D749",0,115.93,105.87,"less than",1,"WHITE",0.72,"AT OR ABOVE POVERTY THRESHOLD","some college or voca program","two parents","PUBLIC","NORTHEAST","LARGE AND MID-SIZE SUBURB AND LARGE TOWN"
"D749",0,132.84,111.39,"4y college",1,"WHITE",1.05,"AT OR ABOVE POVERTY THRESHOLD","Bachelor's degree or higher","two parents","PUBLIC","NORTHEAST","LARGE AND MID-SIZE SUBURB AND LARGE TOWN"
"D749",0,160.19,142.51,"4y college",0,"WHITE",0.47,"AT OR ABOVE POVERTY THRESHOLD","some college or voca program","two parents","PUBLIC","NORTHEAST","LARGE AND MID-SIZE SUBURB AND LARGE TOWN"
"C674",1,142.96,141.88,"more than",0,"HISPANIC",1.45,"AT OR ABOVE POVERTY THRESHOLD","Bachelor's degree or higher","two parents","PUBLIC","NORTHEAST","LARGE AND MID-SIZE SUBURB AND LARGE TOWN"
"C674",0,160.78,145.49,"more than",1,"WHITE",1.71,"AT OR ABOVE POVERTY THRESHOLD","Bachelor's degree or higher","two parents","PUBLIC","NORTHEAST","LARGE AND MID-SIZE SUBURB AND LARGE TOWN"
"C674",1,167.37,142.27,"more than",0,"HISPANIC",1.54,"AT OR ABOVE POVERTY THRESHOLD","Bachelor's degree or higher","two parents","PUBLIC","NORTHEAST","LARGE AND MID-SIZE SUBURB AND LARGE TOWN"
"C674",0,149.89,124.89,"4y college",1,"WHITE",1.31,"AT OR ABOVE POVERTY THRESHOLD","Bachelor's degree or higher","two parents","PUBLIC","NORTHEAST","LARGE AND MID-SIZE SUBURB AND LARGE TOWN"
"C674",1,150.73,139.01,"4y college",0,"WHITE",0.8,"AT OR ABOVE POVERTY THRESHOLD","Bachelor's degree or higher","two parents","PUBLIC","NORTHEAST","LARGE AND MID-SIZE SUBURB AND LARGE TOWN"
"C674",1,165.53,155.98,"more than",0,"WHITE",0.41,"AT OR ABOVE POVERTY THRESHOLD","some college or voca program","two parents","PUBLIC","NORTHEAST","LARGE AND MID-SIZE SUBURB AND LARGE TOWN"
"C674",1,160.04,130.45,"more than",0,"WHITE",0.87,"AT OR ABOVE POVERTY THRESHOLD","Bachelor's degree or higher","two parents","PUBLIC","NORTHEAST","LARGE AND MID-SIZE SUBURB AND LARGE TOWN"
"C674",1,165.49,142.05,"4y college",1,"Other",0.76,"AT OR ABOVE POVERTY THRESHOLD","some college or voca program","two parents","PUBLIC","NORTHEAST","LARGE AND MID-SIZE SUBURB AND LARGE TOWN"
"C674",0,112.79,90.77,"less than",0,"WHITE",-0.27,"AT OR ABOVE POVERTY THRESHOLD","less than high school","two parents","PUBLIC","NORTHEAST","LARGE AND MID-SIZE SUBURB AND LARGE TOWN"
"C674",1,163.71,152.57,"4y college",1,"WHITE",-0.05,"AT OR ABOVE POVERTY THRESHOLD","Bachelor's degree or higher","two parents","PUBLIC","NORTHEAST","LARGE AND MID-SIZE SUBURB AND LARGE TOWN"
"C674",0,167.55,151.76,"4y college",1,"WHITE",0.95,"AT OR ABOVE POVERTY THRESHOLD","some college or voca program","two parents","PUBLIC","NORTHEAST","LARGE AND MID-SIZE SUBURB AND LARGE TOWN"
"C674",0,149.91,132.53,"4y college",1,"WHITE",0.24,"AT OR ABOVE POVERTY THRESHOLD","some college or voca program","two parents","PUBLIC","NORTHEAST","LARGE AND MID-SIZE SUBURB AND LARGE TOWN"
"C674",1,149.9,120.61,"more than",1,"WHITE",1.2,"AT OR ABOVE POVERTY THRESHOLD","Bachelor's degree or higher","two parents","PUBLIC","NORTHEAST","LARGE AND MID-SIZE SUBURB AND LARGE TOWN"
"C674",1,153.44,132.77,"more than",1,"WHITE",0.65,"AT OR ABOVE POVERTY THRESHOLD","Bachelor's degree or higher","two parents","PUBLIC","NORTHEAST","LARGE AND MID-SIZE SUBURB AND LARGE TOWN"
"C446",1,165.33,145.95,"4y college",0,"HISPANIC",0.03,"AT OR ABOVE POVERTY THRESHOLD","high school","one parent","PUBLIC","SOUTH","SMALL TOWN AND RURAL"
"C446",0,151.96,103.68,"less than",1,"WHITE",0.13,"AT OR ABOVE POVERTY THRESHOLD","some college or voca program","two parents","PUBLIC","SOUTH","SMALL TOWN AND RURAL"
"C446",1,159.93,130.97,"4y college",1,"WHITE",-0.51,"AT OR ABOVE POVERTY THRESHOLD","high school","two parents","PUBLIC","SOUTH","SMALL TOWN AND RURAL"
"C446",0,157.03,131.59,"more than",1,"WHITE",-0.03,"AT OR ABOVE POVERTY THRESHOLD","some college or voca program","one parent","PUBLIC","SOUTH","SMALL TOWN AND RURAL"
"C446",1,169.22,152.7,"4y college",1,"WHITE",-0.14,"AT OR ABOVE POVERTY THRESHOLD","some college or voca program","two parents","PUBLIC","SOUTH","SMALL TOWN AND RURAL"
"C446",0,147.56,131.58,"less than",0,"WHITE",2.1,"AT OR ABOVE POVERTY THRESHOLD","Bachelor's degree or higher","two parents","PUBLIC","SOUTH","SMALL TOWN AND RURAL"
"C446",1,137.64,101.17,"4y college",0,"BLACK",-0.65,"BELOW POVERTY THRESHOLD","high school","two parents","PUBLIC","SOUTH","SMALL TOWN AND RURAL"
"C446",1,152.82,116.85,"more than",0,"WHITE",-0.01,"AT OR ABOVE POVERTY THRESHOLD","some college or voca program","two parents","PUBLIC","SOUTH","SMALL TOWN AND RURAL"
"C446",0,155.27,140.55,"4y college",0,"WHITE",0.69,"AT OR ABOVE POVERTY THRESHOLD","some college or voca program","one parent","PUBLIC","SOUTH","SMALL TOWN AND RURAL"
"C446",1,159.33,144.35,"4y college",0,"WHITE",-0.03,"AT OR ABOVE POVERTY THRESHOLD","high school","two parents","PUBLIC","SOUTH","SMALL TOWN AND RURAL"
"C446",0,147.98,131.64,"4y college",1,"WHITE",2.1,"AT OR ABOVE POVERTY THRESHOLD","Bachelor's degree or higher","two parents","PUBLIC","SOUTH","SMALL TOWN AND RURAL"
"C446",1,166.41,132.21,"4y college",0,"WHITE",0.4,"AT OR ABOVE POVERTY THRESHOLD","Bachelor's degree or higher","two parents","PUBLIC","SOUTH","SMALL TOWN AND RURAL"
"C446",1,170.37,145.54,"4y college",0,"WHITE",0.04,"AT OR ABOVE POVERTY THRESHOLD","some college or voca program","two parents","PUBLIC","SOUTH","SMALL TOWN AND RURAL"
"C446",1,153.44,125.21,"more than",0,"HISPANIC",-0.56,"AT OR ABOVE POVERTY THRESHOLD","high school","one parent","PUBLIC","SOUTH","SMALL TOWN AND RURAL"
"C446",1,169.69,136.46,"more than",0,"BLACK",-0.41,"BELOW POVERTY THRESHOLD","some college or voca program","one parent","PUBLIC","SOUTH","SMALL TOWN AND RURAL"
"C446",0,158.62,130.54,"4y college",1,"WHITE",0.19,"AT OR ABOVE POVERTY THRESHOLD","some college or voca program","two parents","PUBLIC","SOUTH","SMALL TOWN AND RURAL"
"C446",1,156.02,129.86,"more than",0,"WHITE",-0.39,"AT OR ABOVE POVERTY THRESHOLD","high school","two parents","PUBLIC","SOUTH","SMALL TOWN AND RURAL"
"C446",1,152.1,118.59,"4y college",0,"WHITE",0.01,"AT OR ABOVE POVERTY THRESHOLD","Bachelor's degree or higher","one parent","PUBLIC","SOUTH","SMALL TOWN AND RURAL"
"C446",0,133.67,97.44,"less than",0,"WHITE",-0.56,"AT OR ABOVE POVERTY THRESHOLD","less than high school","two parents","PUBLIC","SOUTH","SMALL TOWN AND RURAL"
"C446",1,167.86,142.84,"4y college",1,"WHITE",-0.26,"AT OR ABOVE POVERTY THRESHOLD","some college or voca program","two parents","PUBLIC","SOUTH","SMALL TOWN AND RURAL"
"C664",1,164.68,143.28,"more than",1,"HISPANIC",0.09,"BELOW POVERTY THRESHOLD","some college or voca program","two parents","PUBLIC","WEST","LARGE AND MID-SIZE CITY"
"C664",0,116.32,104.06,"less than",1,"WHITE",0.97,"AT OR ABOVE POVERTY THRESHOLD","Bachelor's degree or higher","two parents","PUBLIC","WEST","LARGE AND MID-SIZE CITY"
"C664",1,162.41,141.06,"more than",0,"WHITE",0.1,"AT OR ABOVE POVERTY THRESHOLD","some college or voca program","two parents","PUBLIC","WEST","LARGE AND MID-SIZE CITY"
"C664",0,155.21,118.01,"more than",0,"WHITE",0.31,"AT OR ABOVE POVERTY THRESHOLD","some college or voca program","two parents","PUBLIC","WEST","LARGE AND MID-SIZE CITY"
"C664",0,128.9,132.94,"4y college",1,"HISPANIC",0.28,"AT OR ABOVE POVERTY THRESHOLD","some college or voca program","two parents","PUBLIC","WEST","LARGE AND MID-SIZE CITY"
"C664",0,134.68,126.53,"4y college",1,"WHITE",0.13,"AT OR ABOVE POVERTY THRESHOLD","some college or voca program","one parent","PUBLIC","WEST","LARGE AND MID-SIZE CITY"
"C849",0,91.34,70.77,"less than",0,"HISPANIC",-0.6,"AT OR ABOVE POVERTY THRESHOLD","less than high school","two parents","PUBLIC","WEST","LARGE AND MID-SIZE CITY"
"C849",0,92.21,59.84,"less than",1,"HISPANIC",-0.06,"AT OR ABOVE POVERTY THRESHOLD","high school","two parents","PUBLIC","WEST","LARGE AND MID-SIZE CITY"
"C664",0,164.47,142.39,"less than",1,"HISPANIC",-0.02,"AT OR ABOVE POVERTY THRESHOLD","high school","one parent","PUBLIC","WEST","LARGE AND MID-SIZE CITY"
"C664",0,88.22,74.57,"more than",1,"HISPANIC",0.39,"AT OR ABOVE POVERTY THRESHOLD","Bachelor's degree or higher","two parents","PUBLIC","WEST","LARGE AND MID-SIZE CITY"
"C664",0,147.75,119.1,"4y college",0,"WHITE",0.24,"AT OR ABOVE POVERTY THRESHOLD","Bachelor's degree or higher","two parents","PUBLIC","WEST","LARGE AND MID-SIZE CITY"
"C664",0,145.37,137.65,"4y college",0,"WHITE",0.46,"AT OR ABOVE POVERTY THRESHOLD","some college or voca program","one parent","PUBLIC","WEST","LARGE AND MID-SIZE CITY"
"C664",0,163.39,141.92,"more than",0,"WHITE",0.46,"AT OR ABOVE POVERTY THRESHOLD","some college or voca program","one parent","PUBLIC","WEST","LARGE AND MID-SIZE CITY"
"C861",1,160.4,153.48,"4y college",0,"HISPANIC",1.56,"AT OR ABOVE POVERTY THRESHOLD","Bachelor's degree or higher","two parents","PUBLIC","WEST","LARGE AND MID-SIZE CITY"
"C861",1,165.05,158.31,"more than",1,"WHITE",0.62,"AT OR ABOVE POVERTY THRESHOLD","Bachelor's degree or higher","two parents","PUBLIC","WEST","LARGE AND MID-SIZE CITY"
"C861",0,150.2,130.25,"4y college",1,"WHITE",0.19,"AT OR ABOVE POVERTY THRESHOLD","Bachelor's degree or higher","two parents","PUBLIC","WEST","LARGE AND MID-SIZE CITY"
"C861",0,156.63,155.15,"4y college",1,"WHITE",1.52,"AT OR ABOVE POVERTY THRESHOLD","Bachelor's degree or higher","one parent","PUBLIC","WEST","LARGE AND MID-SIZE CITY"
"C861",0,151.56,143.72,"4y college",1,"WHITE",0,"AT OR ABOVE POVERTY THRESHOLD","some college or voca program","two parents","PUBLIC","WEST","LARGE AND MID-SIZE CITY"
"C861",0,144.78,138.16,"more than",0,"WHITE",2.12,"AT OR ABOVE POVERTY THRESHOLD","Bachelor's degree or higher","two parents","PUBLIC","WEST","LARGE AND MID-SIZE CITY"
"C861",1,131.71,113.94,"4y college",0,"WHITE",1.03,"AT OR ABOVE POVERTY THRESHOLD","Bachelor's degree or higher","two parents","PUBLIC","WEST","LARGE AND MID-SIZE CITY"
"C861",1,156.98,134.14,"4y college",0,"WHITE",1.99,"AT OR ABOVE POVERTY THRESHOLD","Bachelor's degree or higher","two parents","PUBLIC","WEST","LARGE AND MID-SIZE CITY"
"C861",1,139.74,135.6,"4y college",0,"WHITE",-0.21,"AT OR ABOVE POVERTY THRESHOLD","high school","two parents","PUBLIC","WEST","LARGE AND MID-SIZE CITY"
"C861",1,139.72,120.08,"less than",0,"WHITE",-0.2,"AT OR ABOVE POVERTY THRESHOLD","some college or voca program","two parents","PUBLIC","WEST","LARGE AND MID-SIZE CITY"
"C861",0,156.91,127.56,"4y college",1,"WHITE",0.02,"AT OR ABOVE POVERTY THRESHOLD","some college or voca program","two parents","PUBLIC","WEST","LARGE AND MID-SIZE CITY"
"C861",0,145.25,138.36,"4y college",1,"WHITE",1.29,"AT OR ABOVE POVERTY THRESHOLD","Bachelor's degree or higher","two parents","PUBLIC","WEST","LARGE AND MID-SIZE CITY"
"C861",0,156.09,138.43,"4y college",0,"WHITE",1.5,"AT OR ABOVE POVERTY THRESHOLD","Bachelor's degree or higher","two parents","PUBLIC","WEST","LARGE AND MID-SIZE CITY"
"C861",1,163.06,142.68,"less than",0,"WHITE",-0.56,"AT OR ABOVE POVERTY THRESHOLD","high school","two parents","PUBLIC","WEST","LARGE AND MID-SIZE CITY"
"C861",0,165.55,140.5,"4y college",0,"WHITE",1.46,"AT OR ABOVE POVERTY THRESHOLD","Bachelor's degree or higher","two parents","PUBLIC","WEST","LARGE AND MID-SIZE CITY"
"C861",0,153.16,155.74,"4y college",1,"WHITE",1.17,"AT OR ABOVE POVERTY THRESHOLD","some college or voca program","two parents","PUBLIC","WEST","LARGE AND MID-SIZE CITY"
"C861",1,169.73,151.15,"more than",1,"WHITE",0.91,"AT OR ABOVE POVERTY THRESHOLD","some college or voca program","two parents","PUBLIC","WEST","LARGE AND MID-SIZE CITY"
"C849",1,156.55,133.02,"more than",0,"WHITE",-0.13,"AT OR ABOVE POVERTY THRESHOLD","some college or voca program","one parent","PUBLIC","WEST","LARGE AND MID-SIZE CITY"
"C849",1,137.94,116.73,"more than",0,"HISPANIC",-0.69,"BELOW POVERTY THRESHOLD","high school","one parent","PUBLIC","WEST","LARGE AND MID-SIZE CITY"
"C849",0,137.51,118.46,"more than",0,"WHITE",-0.54,"AT OR ABOVE POVERTY THRESHOLD","high school","one parent","PUBLIC","WEST","LARGE AND MID-SIZE CITY"
"C849",0,149.69,132.68,"4y college",0,"WHITE",-0.24,"AT OR ABOVE POVERTY THRESHOLD","high school","two parents","PUBLIC","WEST","LARGE AND MID-SIZE CITY"
"C849",0,139.66,133.31,"less than",0,"WHITE",-0.41,"AT OR ABOVE POVERTY THRESHOLD","high school","two parents","PUBLIC","WEST","LARGE AND MID-SIZE CITY"
"C861",1,167.17,145.22,"4y college",0,"WHITE",0.21,"AT OR ABOVE POVERTY THRESHOLD","some college or voca program","two parents","PUBLIC","WEST","LARGE AND MID-SIZE CITY"
"C861",0,163.27,148.81,"more than",0,"WHITE",-0.07,"AT OR ABOVE POVERTY THRESHOLD","some college or voca program","one parent","PUBLIC","WEST","LARGE AND MID-SIZE CITY"
"C664",0,124.25,126.29,"4y college",1,"WHITE",-0.46,"AT OR ABOVE POVERTY THRESHOLD","high school","two parents","PUBLIC","WEST","LARGE AND MID-SIZE CITY"
"C861",0,140.49,139.29,"more than",0,"HISPANIC",0.3,"AT OR ABOVE POVERTY THRESHOLD","some college or voca program","two parents","PUBLIC","WEST","LARGE AND MID-SIZE CITY"
"C849",1,162.28,157.27,"4y college",1,"HISPANIC",-0.08,"BELOW POVERTY THRESHOLD","Bachelor's degree or higher","two parents","PUBLIC","WEST","LARGE AND MID-SIZE CITY"
"C849",0,155.69,131.26,"more than",0,"WHITE",-0.32,"BELOW POVERTY THRESHOLD","high school","two parents","PUBLIC","WEST","LARGE AND MID-SIZE CITY"
"C849",0,160.24,143.39,"4y college",0,"WHITE",0.07,"AT OR ABOVE POVERTY THRESHOLD","some college or voca program","two parents","PUBLIC","WEST","LARGE AND MID-SIZE CITY"
"C849",1,161,153.33,"less than",1,"HISPANIC",-1.17,"BELOW POVERTY THRESHOLD","less than high school","one parent","PUBLIC","WEST","LARGE AND MID-SIZE CITY"
"C849",0,161.26,138,"less than",1,"WHITE",-0.58,"AT OR ABOVE POVERTY THRESHOLD","less than high school","two parents","PUBLIC","WEST","LARGE AND MID-SIZE CITY"
"C849",1,142.28,129.97,"less than",0,"WHITE",0.19,"AT OR ABOVE POVERTY THRESHOLD","Bachelor's degree or higher","two parents","PUBLIC","WEST","LARGE AND MID-SIZE CITY"
"C849",0,144.28,117.79,"less than",1,"WHITE",-0.3,"AT OR ABOVE POVERTY THRESHOLD","some college or voca program","two parents","PUBLIC","WEST","LARGE AND MID-SIZE CITY"
"C849",1,161.09,137.03,"4y college",0,"HISPANIC",0.21,"AT OR ABOVE POVERTY THRESHOLD","Bachelor's degree or higher","two parents","PUBLIC","WEST","LARGE AND MID-SIZE CITY"
"C849",1,165.52,152.96,"4y college",1,"HISPANIC",1.13,"AT OR ABOVE POVERTY THRESHOLD","Bachelor's degree or higher","two parents","PUBLIC","WEST","LARGE AND MID-SIZE CITY"
"C849",1,166.26,141.55,"4y college",1,"HISPANIC",0.15,"AT OR ABOVE POVERTY THRESHOLD","some college or voca program","two parents","PUBLIC","WEST","LARGE AND MID-SIZE CITY"
"C849",0,70.27,56.28,"less than",1,"WHITE",-0.14,"AT OR ABOVE POVERTY THRESHOLD","high school","one parent","PUBLIC","WEST","LARGE AND MID-SIZE CITY"
"C849",0,148.69,126.02,"4y college",1,"WHITE",1.02,"AT OR ABOVE POVERTY THRESHOLD","some college or voca program","two parents","PUBLIC","WEST","LARGE AND MID-SIZE CITY"
"C849",0,167.75,132.56,"4y college",1,"HISPANIC",-0.4,"AT OR ABOVE POVERTY THRESHOLD","some college or voca program","one parent","PUBLIC","WEST","LARGE AND MID-SIZE CITY"
"C849",0,122.98,109.61,"4y college",0,"WHITE",-0.01,"AT OR ABOVE POVERTY THRESHOLD","high school","two parents","PUBLIC","WEST","LARGE AND MID-SIZE CITY"
"C849",1,166.5,141.7,"4y college",1,"WHITE",1.43,"AT OR ABOVE POVERTY THRESHOLD","Bachelor's degree or higher","two parents","PUBLIC","WEST","LARGE AND MID-SIZE CITY"
"C849",0,112.19,68.14,"4y college",0,"BLACK",0.72,"AT OR ABOVE POVERTY THRESHOLD","some college or voca program","two parents","PUBLIC","WEST","LARGE AND MID-SIZE CITY"
"C664",0,150.86,119.64,"4y college",0,"WHITE",-0.38,"AT OR ABOVE POVERTY THRESHOLD","high school","two parents","PUBLIC","WEST","LARGE AND MID-SIZE CITY"
"C861",0,141.29,139.16,"4y college",1,"WHITE",0,"AT OR ABOVE POVERTY THRESHOLD","some college or voca program","two parents","PUBLIC","WEST","LARGE AND MID-SIZE CITY"
"C664",0,165.8,131.15,"less than",1,"WHITE",-0.08,"AT OR ABOVE POVERTY THRESHOLD","some college or voca program","two parents","PUBLIC","WEST","LARGE AND MID-SIZE CITY"
"C664",0,138.17,124.02,"4y college",0,"WHITE",0.04,"AT OR ABOVE POVERTY THRESHOLD","some college or voca program","two parents","PUBLIC","WEST","LARGE AND MID-SIZE CITY"
"C664",0,108.7,86.05,"less than",0,"WHITE",-0.4,"AT OR ABOVE POVERTY THRESHOLD","high school","one parent","PUBLIC","WEST","LARGE AND MID-SIZE CITY"
"C664",0,115.16,126.79,"4y college",1,"WHITE",0.09,"AT OR ABOVE POVERTY THRESHOLD","some college or voca program","two parents","PUBLIC","WEST","LARGE AND MID-SIZE CITY"
"C664",1,169.05,79.49,"more than",0,"WHITE",1.28,"AT OR ABOVE POVERTY THRESHOLD","Bachelor's degree or higher","one parent","PUBLIC","WEST","LARGE AND MID-SIZE CITY"
"C664",1,163.16,148.66,"more than",0,"WHITE",0.04,"AT OR ABOVE POVERTY THRESHOLD","some college or voca program","two parents","PUBLIC","WEST","LARGE AND MID-SIZE CITY"
"C681",1,115.73,67.85,"less than",0,"WHITE",-0.58,"AT OR ABOVE POVERTY THRESHOLD","high school","two parents","PUBLIC","WEST","SMALL TOWN AND RURAL"
"C681",0,110.4,104.34,"less than",0,"HISPANIC",0.2,"AT OR ABOVE POVERTY THRESHOLD","some college or voca program","two parents","PUBLIC","WEST","SMALL TOWN AND RURAL"
"C681",0,106.02,119.01,"less than",1,"WHITE",-0.7,"BELOW POVERTY THRESHOLD","high school","two parents","PUBLIC","WEST","SMALL TOWN AND RURAL"
"C681",1,152.52,150.98,"4y college",1,"WHITE",-0.2,"AT OR ABOVE POVERTY THRESHOLD","some college or voca program","two parents","PUBLIC","WEST","SMALL TOWN AND RURAL"
"C681",0,112.85,84.43,"less than",0,"WHITE",-0.12,"AT OR ABOVE POVERTY THRESHOLD","some college or voca program","two parents","PUBLIC","WEST","SMALL TOWN AND RURAL"
"C681",0,84.06,60.81,"less than",0,"WHITE",-0.9,"BELOW POVERTY THRESHOLD","less than high school","two parents","PUBLIC","WEST","SMALL TOWN AND RURAL"
